2	391457721	392551888
2	392551888	393602880
2	393602880	394642690
2	394642690	395711529
2	395711529	396683968
2	396683968	397769338
2	397769338	398824355
2	398824355	399842338
2	399842338	400827100
2	400827100	401896883
2	401896883	402861951
2	402861951	403869046
2	403869046	404798747
2	404798747	405744649
2	405744649	406698891
2	406698891	407748942
2	407748942	408814486
2	408814486	409801903
2	409801903	410936678
2	410936678	412038381
2	412038381	413025012
2	413025012	414012592
2	414012592	414968264
2	414968264	416083119
2	416083119	417141084
2	417141084	418126337
2	418126337	419185547
2	419185547	420308078
2	420308078	421362916
2	421362916	422356317
2	422356317	423343007
2	423343007	424381869
2	424381869	425381874
2	425381874	426405061
2	426405061	427454515
2	427454515	428432660
2	428432660	429465212
2	429465212	430393729
2	430393729	431429509
2	431429509	432433340
2	432433340	433474275
2	433474275	434457683
2	434457683	435425837
2	435425837	436410189
2	436410189	437350173
2	437350173	438299109
2	438299109	439300852
2	439300852	440361531
2	440361531	441544894
2	441544894	442588435
2	442588435	443629687
2	443629687	444760368
2	444760368	445844354
2	445844354	446724788
2	446724788	447735674
2	447735674	448812528
2	448812528	449966886
2	449966886	451096427
2	451096427	452351037
2	452351037	453520280
2	453520280	454617014
2	454617014	455776204
2	455776204	456804727
2	456804727	457820051
2	457820051	458932485
2	458932485	460069034
2	460069034	461095557
2	461095557	462093615
2	462093615	463193103
2	463193103	464248594
2	464248594	465294999
2	465294999	466493513
2	466493513	467661004
2	467661004	468674654
2	468674654	469738742
2	469738742	470857495
2	470857495	471910219
2	471910219	472898111
2	472898111	473880296
2	473880296	474425716
3	0	661557
3	661557	1621655
3	1621655	2624111
3	2624111	3595026
3	3595026	4562292
3	4562292	5678237
3	5678237	6690901
3	6690901	7658564
3	7658564	8594974
3	8594974	9620503
3	9620503	10605996
3	10605996	11559478
3	11559478	12561902
3	12561902	13633071
3	13633071	14568518
3	14568518	15457373
3	15457373	16398465
3	16398465	17522362
3	17522362	18551863
3	18551863	19509068
3	19509068	20579816
3	20579816	21633463
3	21633463	22509309
3	22509309	23495597
3	23495597	24362131
3	24362131	25440268
3	25440268	26472394
3	26472394	27553730
3	27553730	28629832
3	28629832	29614697
3	29614697	30559455
3	30559455	31622674
3	31622674	32660938
3	32660938	33587614
3	33587614	34536387
3	34536387	35524441
3	35524441	36515175
3	36515175	37511890
3	37511890	38420424
3	38420424	39413537
3	39413537	40351470
3	40351470	41423838
3	41423838	42468556
3	42468556	43627381
3	43627381	44717688
3	44717688	45657938
3	45657938	46748236
3	46748236	47863944
3	47863944	48826240
3	48826240	49955772
3	49955772	51055275
3	51055275	52010963
3	52010963	53038850
3	53038850	53967352
3	53967352	55082196
3	55082196	56070780
3	56070780	57110155
3	57110155	58145602
3	58145602	59266443
3	59266443	60218476
3	60218476	61273972
3	61273972	62421552
3	62421552	63410003
3	63410003	64420278
3	64420278	65408635
3	65408635	66391560
3	66391560	67424987
3	67424987	68385112
3	68385112	69307997
3	69307997	70282265
3	70282265	71329633
3	71329633	72547935
3	72547935	73687472
3	73687472	74645226
3	74645226	75643633
3	75643633	76735814
3	76735814	77659710
